"LOCATION","Country","SUBJECT","Subject","SEX","Sex","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"RUS","Russia","YA99S4L1_ST","Other service activities (S)","MA","Males","A","Annual","2012","2012","PER","Persons","3","Thousands",,,476.2156,,
"RUS","Russia","YA99S4L1_ST","Other service activities (S)","MA","Males","A","Annual","2013","2013","PER","Persons","3","Thousands",,,520.0296,,
"RUS","Russia","YA99S4L1_ST","Other service activities (S)","MA","Males","A","Annual","2014","2014","PER","Persons","3","Thousands",,,513.8884,,
"RUS","Russia","YA99S4L1_ST","Other service activities (S)","MA","Males","A","Annual","2015","2015","PER","Persons","3","Thousands",,,547.7201,,
"RUS","Russia","YA99S4L1_ST","Other service activities (S)","MA","Males","A","Annual","2016","2016","PER","Persons","3","Thousands",,,528.661,,
"RUS","Russia","YA99S4L1_ST","Other service activities (S)","MA","Males","A","Annual","2017","2017","PER","Persons","3","Thousands",,,495.8984,,
"RUS","Russia","YA99S4L1_ST","Other service activities (S)","MA","Males","A","Annual","2018","2018","PER","Persons","3","Thousands",,,475.0031,,
"RUS","Russia","YA99S4L1_ST","Other service activities (S)","MA","Males","A","Annual","2019","2019","PER","Persons","3","Thousands",,,438.6499,,
"RUS","Russia","YA99O4L1_ST","Public administration and defence, Compulsory social security (O)","FE","Females","A","Annual","2008","2008","PER","Persons","3","Thousands",,,2124.043,,
"RUS","Russia","YA99O4L1_ST","Public administration and defence, Compulsory social security (O)","FE","Females","A","Annual","2009","2009","PER","Persons","3","Thousands",,,2164.376,,
"RUS","Russia","YA99O4L1_ST","Public administration and defence, Compulsory social security (O)","FE","Females","A","Annual","2010","2010","PER","Persons","3","Thousands",,,2270.239,,
"RUS","Russia","YA99O4L1_ST","Public administration and defence, Compulsory social security (O)","FE","Females","A","Annual","2011","2011","PER","Persons","3","Thousands",,,2229.166,,
"RUS","Russia","YA99O4L1_ST","Public administration and defence, Compulsory social security (O)","FE","Females","A","Annual","2012","2012","PER","Persons","3","Thousands",,,2227.181,,
"RUS","Russia","YA99O4L1_ST","Public administration and defence, Compulsory social security (O)","FE","Females","A","Annual","2013","2013","PER","Persons","3","Thousands",,,2154.867,,
"RUS","Russia","YA99O4L1_ST","Public administration and defence, Compulsory social security (O)","FE","Females","A","Annual","2014","2014","PER","Persons","3","Thousands",,,2115.677,,
"RUS","Russia","YA99O4L1_ST","Public administration and defence, Compulsory social security (O)","FE","Females","A","Annual","2015","2015","PER","Persons","3","Thousands",,,2181.667,,
"RUS","Russia","YA99O4L1_ST","Public administration and defence, Compulsory social security (O)","FE","Females","A","Annual","2016","2016","PER","Persons","3","Thousands",,,2150.304,,
"RUS","Russia","YA99O4L1_ST","Public administration and defence, Compulsory social security (O)","FE","Females","A","Annual","2017","2017","PER","Persons","3","Thousands",,,2115.507,,
"RUS","Russia","YA99O4L1_ST","Public administration and defence, Compulsory social security (O)","FE","Females","A","Annual","2018","2018","PER","Persons","3","Thousands",,,2087.969,,
"RUS","Russia","YA99O4L1_ST","Public administration and defence, Compulsory social security (O)","FE","Females","A","Annual","2019","2019","PER","Persons","3","Thousands",,,2111.157,,
"RUS","Russia","YA99X4L1_ST","Arts, entertainment and recreation ( R)","FE","Females","A","Annual","2008","2008","PER","Persons","3","Thousands",,,781.7604,,
"RUS","Russia","YA99X4L1_ST","Arts, entertainment and recreation ( R)","FE","Females","A","Annual","2009","2009","PER","Persons","3","Thousands",,,785.4009,,
"RUS","Russia","YA99X4L1_ST","Arts, entertainment and recreation ( R)","FE","Females","A","Annual","2010","2010","PER","Persons","3","Thousands",,,789.7475,,
"RUS","Russia","YA99X4L1_ST","Arts, entertainment and recreation ( R)","FE","Females","A","Annual","2011","2011","PER","Persons","3","Thousands",,,829.079,,
"RUS","Russia","YA99X4L1_ST","Arts, entertainment and recreation ( R)","FE","Females","A","Annual","2012","2012","PER","Persons","3","Thousands",,,825.8251,,
"RUS","Russia","YA99X4L1_ST","Arts, entertainment and recreation ( R)","FE","Females","A","Annual","2013","2013","PER","Persons","3","Thousands",,,831.3724,,
"RUS","Russia","YA99X4L1_ST","Arts, entertainment and recreation ( R)","FE","Females","A","Annual","2014","2014","PER","Persons","3","Thousands",,,838.9324,,
"RUS","Russia","YA99X4L1_ST","Arts, entertainment and recreation ( R)","FE","Females","A","Annual","2015","2015","PER","Persons","3","Thousands",,,794.4662,,
"RUS","Russia","YA99X4L1_ST","Arts, entertainment and recreation ( R)","FE","Females","A","Annual","2016","2016","PER","Persons","3","Thousands",,,827.188,,
"RUS","Russia","YA99X4L1_ST","Arts, entertainment and recreation ( R)","FE","Females","A","Annual","2017","2017","PER","Persons","3","Thousands",,,866.274,,
"RUS","Russia","YA99X4L1_ST","Arts, entertainment and recreation ( R)","FE","Females","A","Annual","2018","2018","PER","Persons","3","Thousands",,,892.1666,,
"RUS","Russia","YA99X4L1_ST","Arts, entertainment and recreation ( R)","FE","Females","A","Annual","2019","2019","PER","Persons","3","Thousands",,,955.1177,,
"AUS","Australia","YA99B4L1_ST","Mining and quarrying (B)","TT","All persons","A","Annual","2008","2008","PER","Persons","3","Thousands",,,163.45,,
"AUS","Australia","YA99B4L1_ST","Mining and quarrying (B)","TT","All persons","A","Annual","2009","2009","PER","Persons","3","Thousands",,,162.938,,
"AUS","Australia","YA99B4L1_ST","Mining and quarrying (B)","TT","All persons","A","Annual","2010","2010","PER","Persons","3","Thousands",,,187.323,,
"AUS","Australia","YA99B4L1_ST","Mining and quarrying (B)","TT","All persons","A","Annual","2011","2011","PER","Persons","3","Thousands",,,219.723,,
"AUS","Australia","YA99B4L1_ST","Mining and quarrying (B)","TT","All persons","A","Annual","2012","2012","PER","Persons","3","Thousands",,,263.632,,
"AUS","Australia","YA99B4L1_ST","Mining and quarrying (B)","TT","All persons","A","Annual","2013","2013","PER","Persons","3","Thousands",,,262.83,,
"AUS","Australia","YA99B4L1_ST","Mining and quarrying (B)","TT","All persons","A","Annual","2014","2014","PER","Persons","3","Thousands",,,242.739,,
"AUS","Australia","YA99B4L1_ST","Mining and quarrying (B)","TT","All persons","A","Annual","2015","2015","PER","Persons","3","Thousands",,,221.481,,
"AUS","Australia","YA99B4L1_ST","Mining and quarrying (B)","TT","All persons","A","Annual","2016","2016","PER","Persons","3","Thousands",,,216.733,,
"AUS","Australia","YA99B4L1_ST","Mining and quarrying (B)","TT","All persons","A","Annual","2017","2017","PER","Persons","3","Thousands",,,217.687,,
"AUS","Australia","YA99B4L1_ST","Mining and quarrying (B)","TT","All persons","A","Annual","2018","2018","PER","Persons","3","Thousands",,,240.648,,
"RUS","Russia","YA99U4L1_ST","Activities of extraterritorial organisations and bodies (U)","FE","Females","A","Annual","2008","2008","PER","Persons","3","Thousands",,,1.104099,,
"RUS","Russia","YA99U4L1_ST","Activities of extraterritorial organisations and bodies (U)","FE","Females","A","Annual","2009","2009","PER","Persons","3","Thousands",,,1.005105,,
"RUS","Russia","YA99U4L1_ST","Activities of extraterritorial organisations and bodies (U)","FE","Females","A","Annual","2010","2010","PER","Persons","3","Thousands",,,0.532688,,
"RUS","Russia","YA99U4L1_ST","Activities of extraterritorial organisations and bodies (U)","FE","Females","A","Annual","2011","2011","PER","Persons","3","Thousands",,,0.658042,,
"RUS","Russia","YA99U4L1_ST","Activities of extraterritorial organisations and bodies (U)","FE","Females","A","Annual","2012","2012","PER","Persons","3","Thousands",,,2.000662,,
"RUS","Russia","YA99U4L1_ST","Activities of extraterritorial organisations and bodies (U)","FE","Females","A","Annual","2013","2013","PER","Persons","3","Thousands",,,1.231829,,
"RUS","Russia","YA99U4L1_ST","Activities of extraterritorial organisations and bodies (U)","FE","Females","A","Annual","2014","2014","PER","Persons","3","Thousands",,,0.18574,,
"RUS","Russia","YA99U4L1_ST","Activities of extraterritorial organisations and bodies (U)","FE","Females","A","Annual","2015","2015","PER","Persons","3","Thousands",,,0.983822,,
"RUS","Russia","YA99U4L1_ST","Activities of extraterritorial organisations and bodies (U)","FE","Females","A","Annual","2016","2016","PER","Persons","3","Thousands",,,0.334633,,
"RUS","Russia","YA99U4L1_ST","Activities of extraterritorial organisations and bodies (U)","FE","Females","A","Annual","2017","2017","PER","Persons","3","Thousands",,,0.50766,,
"RUS","Russia","YA99U4L1_ST","Activities of extraterritorial organisations and bodies (U)","FE","Females","A","Annual","2018","2018","PER","Persons","3","Thousands",,,0.08641,,
"RUS","Russia","YA99U4L1_ST","Activities of extraterritorial organisations and bodies (U)","FE","Females","A","Annual","2019","2019","PER","Persons","3","Thousands",,,0.911,,
"AUS","Australia","YA99E4L1_ST","Water supply, sewerage, waste management and remediation activities (E)","TT","All persons","A","Annual","2008","2008","PER","Persons","3","Thousands",,,59.614,,
"AUS","Australia","YA99E4L1_ST","Water supply, sewerage, waste management and remediation activities (E)","TT","All persons","A","Annual","2009","2009","PER","Persons","3","Thousands",,,59.598,,
"AUS","Australia","YA99E4L1_ST","Water supply, sewerage, waste management and remediation activities (E)","TT","All persons","A","Annual","2010","2010","PER","Persons","3","Thousands",,,66.172,,
"AUS","Australia","YA99E4L1_ST","Water supply, sewerage, waste management and remediation activities (E)","TT","All persons","A","Annual","2011","2011","PER","Persons","3","Thousands",,,70.835,,
"AUS","Australia","YA99E4L1_ST","Water supply, sewerage, waste management and remediation activities (E)","TT","All persons","A","Annual","2012","2012","PER","Persons","3","Thousands",,,64.054,,
"AUS","Australia","YA99E4L1_ST","Water supply, sewerage, waste management and remediation activities (E)","TT","All persons","A","Annual","2013","2013","PER","Persons","3","Thousands",,,63.237,,
"AUS","Australia","YA99E4L1_ST","Water supply, sewerage, waste management and remediation activities (E)","TT","All persons","A","Annual","2014","2014","PER","Persons","3","Thousands",,,61.492,,
"AUS","Australia","YA99E4L1_ST","Water supply, sewerage, waste management and remediation activities (E)","TT","All persons","A","Annual","2015","2015","PER","Persons","3","Thousands",,,64.256,,
"AUS","Australia","YA99E4L1_ST","Water supply, sewerage, waste management and remediation activities (E)","TT","All persons","A","Annual","2016","2016","PER","Persons","3","Thousands",,,59.846,,
"AUS","Australia","YA99E4L1_ST","Water supply, sewerage, waste management and remediation activities (E)","TT","All persons","A","Annual","2017","2017","PER","Persons","3","Thousands",,,67.955,,
"AUS","Australia","YA99E4L1_ST","Water supply, sewerage, waste management and remediation activities (E)","TT","All persons","A","Annual","2018","2018","PER","Persons","3","Thousands",,,71.117,,
"AUS","Australia","YA99G4L1_ST","Wholesale and retail trade, repair of motor vehicles and motorcycles (G)","TT","All persons","A","Annual","2008","2008","PER","Persons","3","Thousands",,,1755.829,,
"AUS","Australia","YA99G4L1_ST","Wholesale and retail trade, repair of motor vehicles and motorcycles (G)","TT","All persons","A","Annual","2009","2009","PER","Persons","3","Thousands",,,1730.271,,
"AUS","Australia","YA99G4L1_ST","Wholesale and retail trade, repair of motor vehicles and motorcycles (G)","TT","All persons","A","Annual","2010","2010","PER","Persons","3","Thousands",,,1731.193,,
"AUS","Australia","YA99G4L1_ST","Wholesale and retail trade, repair of motor vehicles and motorcycles (G)","TT","All persons","A","Annual","2011","2011","PER","Persons","3","Thousands",,,1748.903,,
"AUS","Australia","YA99G4L1_ST","Wholesale and retail trade, repair of motor vehicles and motorcycles (G)","TT","All persons","A","Annual","2012","2012","PER","Persons","3","Thousands",,,1722.906,,
"AUS","Australia","YA99G4L1_ST","Wholesale and retail trade, repair of motor vehicles and motorcycles (G)","TT","All persons","A","Annual","2013","2013","PER","Persons","3","Thousands",,,1778.915,,
"AUS","Australia","YA99G4L1_ST","Wholesale and retail trade, repair of motor vehicles and motorcycles (G)","TT","All persons","A","Annual","2014","2014","PER","Persons","3","Thousands",,,1771.843,,
"AUS","Australia","YA99G4L1_ST","Wholesale and retail trade, repair of motor vehicles and motorcycles (G)","TT","All persons","A","Annual","2015","2015","PER","Persons","3","Thousands",,,1773.635,,
"AUS","Australia","YA99G4L1_ST","Wholesale and retail trade, repair of motor vehicles and motorcycles (G)","TT","All persons","A","Annual","2016","2016","PER","Persons","3","Thousands",,,1747.415,,
"AUS","Australia","YA99G4L1_ST","Wholesale and retail trade, repair of motor vehicles and motorcycles (G)","TT","All persons","A","Annual","2017","2017","PER","Persons","3","Thousands",,,1779.32,,
"AUS","Australia","YA99G4L1_ST","Wholesale and retail trade, repair of motor vehicles and motorcycles (G)","TT","All persons","A","Annual","2018","2018","PER","Persons","3","Thousands",,,1799.161,,
"AUS","Australia","YA99J4L1_ST","Information and communication (J)","TT","All persons","A","Annual","2008","2008","PER","Persons","3","Thousands",,,341.333,,
"AUS","Australia","YA99J4L1_ST","Information and communication (J)","TT","All persons","A","Annual","2009","2009","PER","Persons","3","Thousands",,,355.298,,
"AUS","Australia","YA99J4L1_ST","Information and communication (J)","TT","All persons","A","Annual","2010","2010","PER","Persons","3","Thousands",,,351.719,,
"AUS","Australia","YA99J4L1_ST","Information and communication (J)","TT","All persons","A","Annual","2011","2011","PER","Persons","3","Thousands",,,362.925,,
"AUS","Australia","YA99J4L1_ST","Information and communication (J)","TT","All persons","A","Annual","2012","2012","PER","Persons","3","Thousands",,,390.442,,
"AUS","Australia","YA99J4L1_ST","Information and communication (J)","TT","All persons","A","Annual","2013","2013","PER","Persons","3","Thousands",,,367.552,,
"AUS","Australia","YA99J4L1_ST","Information and communication (J)","TT","All persons","A","Annual","2014","2014","PER","Persons","3","Thousands",,,381.611,,
"AUS","Australia","YA99J4L1_ST","Information and communication (J)","TT","All persons","A","Annual","2015","2015","PER","Persons","3","Thousands",,,398.718,,
"AUS","Australia","YA99J4L1_ST","Information and communication (J)","TT","All persons","A","Annual","2016","2016","PER","Persons","3","Thousands",,,401.402,,
"AUS","Australia","YA99J4L1_ST","Information and communication (J)","TT","All persons","A","Annual","2017","2017","PER","Persons","3","Thousands",,,428.746,,
"AUS","Australia","YA99J4L1_ST","Information and communication (J)","TT","All persons","A","Annual","2018","2018","PER","Persons","3","Thousands",,,456.685,,
"RUS","Russia","YA994TL1_ST","Employment in all activities (ISIC rev.4, A-U)","TT","All persons","A","Annual","2008","2008","PER","Persons","3","Thousands",,,71003.06,,
"RUS","Russia","YA994TL1_ST","Employment in all activities (ISIC rev.4, A-U)","TT","All persons","A","Annual","2009","2009","PER","Persons","3","Thousands",,,69410.46,,
"RUS","Russia","YA994TL1_ST","Employment in all activities (ISIC rev.4, A-U)","TT","All persons","A","Annual","2010","2010","PER","Persons","3","Thousands",,,69933.71,,
"RUS","Russia","YA994TL1_ST","Employment in all activities (ISIC rev.4, A-U)","TT","All persons","A","Annual","2011","2011","PER","Persons","3","Thousands",,,70856.61,,
"RUS","Russia","YA994TL1_ST","Employment in all activities (ISIC rev.4, A-U)","TT","All persons","A","Annual","2012","2012","PER","Persons","3","Thousands",,,71545.41,,
"RUS","Russia","YA994TL1_ST","Employment in all activities (ISIC rev.4, A-U)","TT","All persons","A","Annual","2013","2013","PER","Persons","3","Thousands",,,71391.46,,
"RUS","Russia","YA994TL1_ST","Employment in all activities (ISIC rev.4, A-U)","TT","All persons","A","Annual","2014","2014","PER","Persons","3","Thousands",,,71539.05,,
"RUS","Russia","YA994TL1_ST","Employment in all activities (ISIC rev.4, A-U)","TT","All persons","A","Annual","2015","2015","PER","Persons","3","Thousands",,,72323.63,,
"RUS","Russia","YA994TL1_ST","Employment in all activities (ISIC rev.4, A-U)","TT","All persons","A","Annual","2016","2016","PER","Persons","3","Thousands",,,72392.63,,
"RUS","Russia","YA994TL1_ST","Employment in all activities (ISIC rev.4, A-U)","TT","All persons","A","Annual","2017","2017","PER","Persons","3","Thousands",,,72315.94,,
"RUS","Russia","YA994TL1_ST","Employment in all activities (ISIC rev.4, A-U)","TT","All persons","A","Annual","2018","2018","PER","Persons","3","Thousands",,,72531.64,,
"RUS","Russia","YA994TL1_ST","Employment in all activities (ISIC rev.4, A-U)","TT","All persons","A","Annual","2019","2019","PER","Persons","3","Thousands",,,71933.08,,
"RUS","Russia","YA99O4L1_ST","Public administration and defence, Compulsory social security (O)","MA","Males","A","Annual","2008","2008","PER","Persons","3","Thousands",,,3243.471,,
"RUS","Russia","YA99O4L1_ST","Public administration and defence, Compulsory social security (O)","MA","Males","A","Annual","2009","2009","PER","Persons","3","Thousands",,,3357.354,,
"RUS","Russia","YA99O4L1_ST","Public administration and defence, Compulsory social security (O)","MA","Males","A","Annual","2010","2010","PER","Persons","3","Thousands",,,3398.705,,
"RUS","Russia","YA99O4L1_ST","Public administration and defence, Compulsory social security (O)","MA","Males","A","Annual","2011","2011","PER","Persons","3","Thousands",,,3237.697,,
"RUS","Russia","YA99O4L1_ST","Public administration and defence, Compulsory social security (O)","MA","Males","A","Annual","2012","2012","PER","Persons","3","Thousands",,,3169.385,,
"RUS","Russia","YA99O4L1_ST","Public administration and defence, Compulsory social security (O)","MA","Males","A","Annual","2013","2013","PER","Persons","3","Thousands",,,3104.378,,
"RUS","Russia","YA99O4L1_ST","Public administration and defence, Compulsory social security (O)","MA","Males","A","Annual","2014","2014","PER","Persons","3","Thousands",,,3086.949,,
"RUS","Russia","YA99O4L1_ST","Public administration and defence, Compulsory social security (O)","MA","Males","A","Annual","2015","2015","PER","Persons","3","Thousands",,,3148.1,,
"RUS","Russia","YA99O4L1_ST","Public administration and defence, Compulsory social security (O)","MA","Males","A","Annual","2016","2016","PER","Persons","3","Thousands",,,3202.118,,
"RUS","Russia","YA99O4L1_ST","Public administration and defence, Compulsory social security (O)","MA","Males","A","Annual","2017","2017","PER","Persons","3","Thousands",,,3091.341,,
"RUS","Russia","YA99O4L1_ST","Public administration and defence, Compulsory social security (O)","MA","Males","A","Annual","2018","2018","PER","Persons","3","Thousands",,,3048.395,,
"RUS","Russia","YA99O4L1_ST","Public administration and defence, Compulsory social security (O)","MA","Males","A","Annual","2019","2019","PER","Persons","3","Thousands",,,2910.477,,
"AUS","Australia","YA99M4L1_ST","Professional, scientific and technical activities (M)","TT","All persons","A","Annual","2008","2008","PER","Persons","3","Thousands",,,655.47,,
"AUS","Australia","YA99M4L1_ST","Professional, scientific and technical activities (M)","TT","All persons","A","Annual","2009","2009","PER","Persons","3","Thousands",,,632.606,,
"AUS","Australia","YA99M4L1_ST","Professional, scientific and technical activities (M)","TT","All persons","A","Annual","2010","2010","PER","Persons","3","Thousands",,,685.455,,
"AUS","Australia","YA99M4L1_ST","Professional, scientific and technical activities (M)","TT","All persons","A","Annual","2011","2011","PER","Persons","3","Thousands",,,686.25,,
"AUS","Australia","YA99M4L1_ST","Professional, scientific and technical activities (M)","TT","All persons","A","Annual","2012","2012","PER","Persons","3","Thousands",,,722.796,,
"AUS","Australia","YA99M4L1_ST","Professional, scientific and technical activities (M)","TT","All persons","A","Annual","2013","2013","PER","Persons","3","Thousands",,,724.562,,
"AUS","Australia","YA99M4L1_ST","Professional, scientific and technical activities (M)","TT","All persons","A","Annual","2014","2014","PER","Persons","3","Thousands",,,738.245,,
"AUS","Australia","YA99M4L1_ST","Professional, scientific and technical activities (M)","TT","All persons","A","Annual","2015","2015","PER","Persons","3","Thousands",,,801.068,,
"AUS","Australia","YA99M4L1_ST","Professional, scientific and technical activities (M)","TT","All persons","A","Annual","2016","2016","PER","Persons","3","Thousands",,,811.057,,
"AUS","Australia","YA99M4L1_ST","Professional, scientific and technical activities (M)","TT","All persons","A","Annual","2017","2017","PER","Persons","3","Thousands",,,786.926,,
"AUS","Australia","YA99M4L1_ST","Professional, scientific and technical activities (M)","TT","All persons","A","Annual","2018","2018","PER","Persons","3","Thousands",,,808.223,,
"RUS","Russia","YA99L4L1_ST","Real estate activities (L)","MA","Males","A","Annual","2008","2008","PER","Persons","3","Thousands",,,736.5681,,
"RUS","Russia","YA99L4L1_ST","Real estate activities (L)","MA","Males","A","Annual","2009","2009","PER","Persons","3","Thousands",,,725.4775,,
"RUS","Russia","YA99L4L1_ST","Real estate activities (L)","MA","Males","A","Annual","2010","2010","PER","Persons","3","Thousands",,,736.3894,,
"RUS","Russia","YA99L4L1_ST","Real estate activities (L)","MA","Males","A","Annual","2011","2011","PER","Persons","3","Thousands",,,759.2458,,
"RUS","Russia","YA99L4L1_ST","Real estate activities (L)","MA","Males","A","Annual","2012","2012","PER","Persons","3","Thousands",,,735.5258,,
"RUS","Russia","YA99L4L1_ST","Real estate activities (L)","MA","Males","A","Annual","2013","2013","PER","Persons","3","Thousands",,,710.624,,
"RUS","Russia","YA99L4L1_ST","Real estate activities (L)","MA","Males","A","Annual","2014","2014","PER","Persons","3","Thousands",,,737.0396,,
"RUS","Russia","YA99L4L1_ST","Real estate activities (L)","MA","Males","A","Annual","2015","2015","PER","Persons","3","Thousands",,,769.9019,,
"RUS","Russia","YA99L4L1_ST","Real estate activities (L)","MA","Males","A","Annual","2016","2016","PER","Persons","3","Thousands",,,724.8265,,
"RUS","Russia","YA99L4L1_ST","Real estate activities (L)","MA","Males","A","Annual","2017","2017","PER","Persons","3","Thousands",,,688.2789,,
"RUS","Russia","YA99L4L1_ST","Real estate activities (L)","MA","Males","A","Annual","2018","2018","PER","Persons","3","Thousands",,,696.8632,,
"RUS","Russia","YA99L4L1_ST","Real estate activities (L)","MA","Males","A","Annual","2019","2019","PER","Persons","3","Thousands",,,691.9015,,
"RUS","Russia","YA994IL1_ST","Employment in Industry (ISIC rev4, B-F)","TT","All persons","A","Annual","2008","2008","PER","Persons","3","Thousands",,,20353.49,,
"RUS","Russia","YA994IL1_ST","Employment in Industry (ISIC rev4, B-F)","TT","All persons","A","Annual","2009","2009","PER","Persons","3","Thousands",,,19086.36,,
"RUS","Russia","YA994IL1_ST","Employment in Industry (ISIC rev4, B-F)","TT","All persons","A","Annual","2010","2010","PER","Persons","3","Thousands",,,19412.8,,
"RUS","Russia","YA994IL1_ST","Employment in Industry (ISIC rev4, B-F)","TT","All persons","A","Annual","2011","2011","PER","Persons","3","Thousands",,,19451.33,,
"RUS","Russia","YA994IL1_ST","Employment in Industry (ISIC rev4, B-F)","TT","All persons","A","Annual","2012","2012","PER","Persons","3","Thousands",,,19899.02,,
"RUS","Russia","YA994IL1_ST","Employment in Industry (ISIC rev4, B-F)","TT","All persons","A","Annual","2013","2013","PER","Persons","3","Thousands",,,19842.07,,
"RUS","Russia","YA994IL1_ST","Employment in Industry (ISIC rev4, B-F)","TT","All persons","A","Annual","2014","2014","PER","Persons","3","Thousands",,,19744.08,,
"RUS","Russia","YA994IL1_ST","Employment in Industry (ISIC rev4, B-F)","TT","All persons","A","Annual","2015","2015","PER","Persons","3","Thousands",,,19732.86,,
"RUS","Russia","YA994IL1_ST","Employment in Industry (ISIC rev4, B-F)","TT","All persons","A","Annual","2016","2016","PER","Persons","3","Thousands",,,19557.22,,
"RUS","Russia","YA994IL1_ST","Employment in Industry (ISIC rev4, B-F)","TT","All persons","A","Annual","2017","2017","PER","Persons","3","Thousands",,,19502.82,,
"RUS","Russia","YA994IL1_ST","Employment in Industry (ISIC rev4, B-F)","TT","All persons","A","Annual","2018","2018","PER","Persons","3","Thousands",,,19444.21,,
"RUS","Russia","YA994IL1_ST","Employment in Industry (ISIC rev4, B-F)","TT","All persons","A","Annual","2019","2019","PER","Persons","3","Thousands",,,19266.98,,
"RUS","Russia","YA99D4L1_ST","Electricity, gas, steam and air conditioning supply (D)","TT","All persons","A","Annual","2008","2008","PER","Persons","3","Thousands",,,1769.573,,
"RUS","Russia","YA99D4L1_ST","Electricity, gas, steam and air conditioning supply (D)","TT","All persons","A","Annual","2009","2009","PER","Persons","3","Thousands",,,1913.848,,
"RUS","Russia","YA99D4L1_ST","Electricity, gas, steam and air conditioning supply (D)","TT","All persons","A","Annual","2010","2010","PER","Persons","3","Thousands",,,1948.286,,
"RUS","Russia","YA99D4L1_ST","Electricity, gas, steam and air conditioning supply (D)","TT","All persons","A","Annual","2011","2011","PER","Persons","3","Thousands",,,1971.294,,
"RUS","Russia","YA99D4L1_ST","Electricity, gas, steam and air conditioning supply (D)","TT","All persons","A","Annual","2012","2012","PER","Persons","3","Thousands",,,2029.731,,
"RUS","Russia","YA99D4L1_ST","Electricity, gas, steam and air conditioning supply (D)","TT","All persons","A","Annual","2013","2013","PER","Persons","3","Thousands",,,1984.967,,
"RUS","Russia","YA99D4L1_ST","Electricity, gas, steam and air conditioning supply (D)","TT","All persons","A","Annual","2014","2014","PER","Persons","3","Thousands",,,2041.378,,
"RUS","Russia","YA99D4L1_ST","Electricity, gas, steam and air conditioning supply (D)","TT","All persons","A","Annual","2015","2015","PER","Persons","3","Thousands",,,2011.418,,
"RUS","Russia","YA99D4L1_ST","Electricity, gas, steam and air conditioning supply (D)","TT","All persons","A","Annual","2016","2016","PER","Persons","3","Thousands",,,1985.479,,
"RUS","Russia","YA99D4L1_ST","Electricity, gas, steam and air conditioning supply (D)","TT","All persons","A","Annual","2017","2017","PER","Persons","3","Thousands",,,1906.337,,
"RUS","Russia","YA99D4L1_ST","Electricity, gas, steam and air conditioning supply (D)","TT","All persons","A","Annual","2018","2018","PER","Persons","3","Thousands",,,1923.864,,
"RUS","Russia","YA99D4L1_ST","Electricity, gas, steam and air conditioning supply (D)","TT","All persons","A","Annual","2019","2019","PER","Persons","3","Thousands",,,1875.848,,
"RUS","Russia","YA99X4L1_ST","Arts, entertainment and recreation ( R)","MA","Males","A","Annual","2008","2008","PER","Persons","3","Thousands",,,357.7357,,
"RUS","Russia","YA99X4L1_ST","Arts, entertainment and recreation ( R)","MA","Males","A","Annual","2009","2009","PER","Persons","3","Thousands",,,343.7531,,
"RUS","Russia","YA99X4L1_ST","Arts, entertainment and recreation ( R)","MA","Males","A","Annual","2010","2010","PER","Persons","3","Thousands",,,356.2925,,
"RUS","Russia","YA99X4L1_ST","Arts, entertainment and recreation ( R)","MA","Males","A","Annual","2011","2011","PER","Persons","3","Thousands",,,366.4901,,
"RUS","Russia","YA99X4L1_ST","Arts, entertainment and recreation ( R)","MA","Males","A","Annual","2012","2012","PER","Persons","3","Thousands",,,374.1193,,
"RUS","Russia","YA99X4L1_ST","Arts, entertainment and recreation ( R)","MA","Males","A","Annual","2013","2013","PER","Persons","3","Thousands",,,376.5948,,
"RUS","Russia","YA99X4L1_ST","Arts, entertainment and recreation ( R)","MA","Males","A","Annual","2014","2014","PER","Persons","3","Thousands",,,383.993,,
"RUS","Russia","YA99X4L1_ST","Arts, entertainment and recreation ( R)","MA","Males","A","Annual","2015","2015","PER","Persons","3","Thousands",,,410.9168,,
"RUS","Russia","YA99X4L1_ST","Arts, entertainment and recreation ( R)","MA","Males","A","Annual","2016","2016","PER","Persons","3","Thousands",,,418.4649,,
"RUS","Russia","YA99X4L1_ST","Arts, entertainment and recreation ( R)","MA","Males","A","Annual","2017","2017","PER","Persons","3","Thousands",,,455.4231,,
"RUS","Russia","YA99X4L1_ST","Arts, entertainment and recreation ( R)","MA","Males","A","Annual","2018","2018","PER","Persons","3","Thousands",,,449.1447,,
"RUS","Russia","YA99X4L1_ST","Arts, entertainment and recreation ( R)","MA","Males","A","Annual","2019","2019","PER","Persons","3","Thousands",,,489.4965,,
"RUS","Russia","YA99U4L1_ST","Activities of extraterritorial organisations and bodies (U)","MA","Males","A","Annual","2008","2008","PER","Persons","3","Thousands",,,3.972449,,
"RUS","Russia","YA99U4L1_ST","Activities of extraterritorial organisations and bodies (U)","MA","Males","A","Annual","2009","2009","PER","Persons","3","Thousands",,,0.681431,,
"RUS","Russia","YA99U4L1_ST","Activities of extraterritorial organisations and bodies (U)","MA","Males","A","Annual","2010","2010","PER","Persons","3","Thousands",,,0.57242,,
"RUS","Russia","YA99U4L1_ST","Activities of extraterritorial organisations and bodies (U)","MA","Males","A","Annual","2011","2011","PER","Persons","3","Thousands",,,1.548012,,
